"SUMMARY","DTSTART","DTEND","DURATION","DTSTAMP","UID","RECURRENCE-ID","SEQUENCE","RRULEEXRULE","RDATE","EXDATE"
"接見「香港蔣震工業慈善基金會」董事一行","2012-12-21T09:00:00","2012-12-21T23:23:00","","2012-12-21T09:00:00+00:00","2012-12-21T09:00:00/2012-12-21T23:23:00@vice-president.g0v.tw","","","","",""
"出席「北臺區域發展推動委員會」首長年會","2012-12-21T09:55:00","2012-12-21T23:23:00","","2012-12-21T09:55:00+00:00","2012-12-21T09:55:00/2012-12-21T23:23:00@vice-president.g0v.tw","","","","",""
"出席「建國一百年行銷宣導座談會」","2010-09-17T10:00:00","2010-09-17T23:23:00","","2010-09-17T10:00:00+00:00","2010-09-17T10:00:00/2010-09-17T23:23:00@vice-president.g0v.tw","","","","",""
"出席「建國一百年行銷宣導座談會」","2010-09-17T15:00:00","2010-09-17T23:23:00","","2010-09-17T15:00:00+00:00","2010-09-17T15:00:00/2010-09-17T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-09-22T00:00:00","2010-09-22T23:23:00","","2010-09-22T00:00:00+00:00","2010-09-22T00:00:00/2010-09-22T23:23:00@vice-president.g0v.tw","","","","",""
"出訪巴拉圭及巴拿馬","2011-05-17T00:00:00","2011-05-17T23:23:00","","2011-05-17T00:00:00+00:00","2011-05-17T00:00:00/2011-05-17T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-11-30T00:00:00","2010-11-30T23:23:00","","2010-11-30T00:00:00+00:00","2010-11-30T00:00:00/2010-11-30T23:23:00@vice-president.g0v.tw","","","","",""
"「新興宮」祈福參拜並發送福袋","2013-02-10T08:20:00","2013-02-10T23:23:00","","2013-02-10T08:20:00+00:00","2013-02-10T08:20:00/2013-02-10T23:23:00@vice-president.g0v.tw","","","","",""
"「林太師廟」祈福參拜並發送福袋","2013-02-10T08:45:00","2013-02-10T23:23:00","","2013-02-10T08:45:00+00:00","2013-02-10T08:45:00/2013-02-10T23:23:00@vice-president.g0v.tw","","","","",""
"「敦和宮」祈福參拜並發送福袋","2013-02-10T09:10:00","2013-02-10T23:23:00","","2013-02-10T09:10:00+00:00","2013-02-10T09:10:00/2013-02-10T23:23:00@vice-president.g0v.tw","","","","",""
"「惠德宮」祈福參拜並發送福袋","2013-02-10T09:35:00","2013-02-10T23:23:00","","2013-02-10T09:35:00+00:00","2013-02-10T09:35:00/2013-02-10T23:23:00@vice-president.g0v.tw","","","","",""
"「太清宮」祈福參拜並發送福袋","2013-02-10T10:00:00","2013-02-10T23:23:00","","2013-02-10T10:00:00+00:00","2013-02-10T10:00:00/2013-02-10T23:23:00@vice-president.g0v.tw","","","","",""
"「雷藏寺」祈福參拜並發送福袋","2013-02-10T10:25:00","2013-02-10T23:23:00","","2013-02-10T10:25:00+00:00","2013-02-10T10:25:00/2013-02-10T23:23:00@vice-president.g0v.tw","","","","",""
"「碧山巖」祈福參拜並發送福袋","2013-02-10T11:00:00","2013-02-10T23:23:00","","2013-02-10T11:00:00+00:00","2013-02-10T11:00:00/2013-02-10T23:23:00@vice-president.g0v.tw","","","","",""
"「指南宮(城隍廟)」祈福參拜並發送福袋","2013-02-10T11:35:00","2013-02-10T23:23:00","","2013-02-10T11:35:00+00:00","2013-02-10T11:35:00/2013-02-10T23:23:00@vice-president.g0v.tw","","","","",""
"「天旨宮」祈福參拜並發送福袋","2013-02-10T14:55:00","2013-02-10T23:23:00","","2013-02-10T14:55:00+00:00","2013-02-10T14:55:00/2013-02-10T23:23:00@vice-president.g0v.tw","","","","",""
"「地母廟」祈福參拜並發送福袋","2013-02-10T15:40:00","2013-02-10T23:23:00","","2013-02-10T15:40:00+00:00","2013-02-10T15:40:00/2013-02-10T23:23:00@vice-president.g0v.tw","","","","",""
"「天后宮」祈福參拜並發送福袋","2013-02-10T16:20:00","2013-02-10T23:23:00","","2013-02-10T16:20:00+00:00","2013-02-10T16:20:00/2013-02-10T23:23:00@vice-president.g0v.tw","","","","",""
"「中台禪寺」祈福參拜‧發送福袋‧晚餐","2013-02-10T17:00:00","2013-02-10T23:23:00","","2013-02-10T17:00:00+00:00","2013-02-10T17:00:00/2013-02-10T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-11-30T00:00:00","2012-11-30T23:23:00","","2012-11-30T00:00:00+00:00","2012-11-30T00:00:00/2012-11-30T23:23:00@vice-president.g0v.tw","","","","",""
"出席「淨化社會公益志業歲末祈福」","2013-02-03T10:30:00","2013-02-03T23:23:00","","2013-02-03T10:30:00+00:00","2013-02-03T10:30:00/2013-02-03T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-07-31T00:00:00","2010-07-31T23:23:00","","2010-07-31T00:00:00+00:00","2010-07-31T00:00:00/2010-07-31T23:23:00@vice-president.g0v.tw","","","","",""
"出席「ECFA服務貿易協議商機論壇－南部場」","2013-07-04T14:00:00","2013-07-04T23:23:00","","2013-07-04T14:00:00+00:00","2013-07-04T14:00:00/2013-07-04T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-07-13T00:00:00","2010-07-13T23:23:00","","2010-07-13T00:00:00+00:00","2010-07-13T00:00:00/2010-07-13T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-08-16T00:00:00","2010-08-16T23:23:00","","2010-08-16T00:00:00+00:00","2010-08-16T00:00:00/2010-08-16T23:23:00@vice-president.g0v.tw","","","","",""
"出席「2013東海國際海洋科學研討會」","2013-05-13T09:00:00","2013-05-13T23:23:00","","2013-05-13T09:00:00+00:00","2013-05-13T09:00:00/2013-05-13T23:23:00@vice-president.g0v.tw","","","","",""
"接見「馬來西亞留臺校友會」領袖幹部回國參訪團","2013-05-13T13:30:00","2013-05-13T23:23:00","","2013-05-13T13:30:00+00:00","2013-05-13T13:30:00/2013-05-13T23:23:00@vice-president.g0v.tw","","","","",""
"出席「台灣健康醫院學會2010年會員大會暨第四屆全國健康促進醫院研討會」","2010-10-24T09:40:00","2010-10-24T23:23:00","","2010-10-24T09:40:00+00:00","2010-10-24T09:40:00/2010-10-24T23:23:00@vice-president.g0v.tw","","","","",""
"出席「永載中華－國父孫中山先生紀念集」中英文版新書發表會","2011-10-05T10:00:00","2011-10-05T23:23:00","","2011-10-05T10:00:00+00:00","2011-10-05T10:00:00/2011-10-05T23:23:00@vice-president.g0v.tw","","","","",""
"接見德國「默克集團」全球總裁暨董事會主席Dr. Karl-Ludwig Kley","2011-10-05T11:00:00","2011-10-05T23:23:00","","2011-10-05T11:00:00+00:00","2011-10-05T11:00:00/2011-10-05T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-05-05T00:00:00","2012-05-05T23:23:00","","2012-05-05T00:00:00+00:00","2012-05-05T00:00:00/2012-05-05T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-12-06T00:00:00","2010-12-06T23:23:00","","2010-12-06T00:00:00+00:00","2010-12-06T00:00:00/2010-12-06T23:23:00@vice-president.g0v.tw","","","","",""
"出席「102年農漁會新屆次總幹事業務研習班」","2013-07-16T12:10:00","2013-07-16T23:23:00","","2013-07-16T12:10:00+00:00","2013-07-16T12:10:00/2013-07-16T23:23:00@vice-president.g0v.tw","","","","",""
"出席「中華民國全國中小企業總會」第12屆第3次會員大會暨第4屆國家磐石關懷獎章頒獎典禮","2012-07-17T14:00:00","2012-07-17T23:23:00","","2012-07-17T14:00:00+00:00","2012-07-17T14:00:00/2012-07-17T23:23:00@vice-president.g0v.tw","","","","",""
"出訪巴拉圭及巴拿馬","2011-05-12T00:00:00","2011-05-12T23:23:00","","2011-05-12T00:00:00+00:00","2011-05-12T00:00:00/2011-05-12T23:23:00@vice-president.g0v.tw","","","","",""
"接見「日華親善和歌山縣議會議員聯盟」訪台團","2010-05-20T10:30:00","2010-05-20T23:23:00","","2010-05-20T10:30:00+00:00","2010-05-20T10:30:00/2010-05-20T23:23:00@vice-president.g0v.tw","","","","",""
"接見史瓦濟蘭經濟企畫暨發展部長等一行","2010-05-20T17:30:00","2010-05-20T23:23:00","","2010-05-20T17:30:00+00:00","2010-05-20T17:30:00/2010-05-20T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-12-23T00:00:00","2010-12-23T23:23:00","","2010-12-23T00:00:00+00:00","2010-12-23T00:00:00/2010-12-23T23:23:00@vice-president.g0v.tw","","","","",""
"接見帛琉共和國副總統兼財務部長馬瑞爾（KERAI MARIUR）伉儷","2010-07-22T18:00:00","2010-07-22T23:23:00","","2010-07-22T18:00:00+00:00","2010-07-22T18:00:00/2010-07-22T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2013-08-24T00:00:00","2013-08-24T23:23:00","","2013-08-24T00:00:00+00:00","2013-08-24T00:00:00/2013-08-24T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2013-04-13T00:00:00","2013-04-13T23:23:00","","2013-04-13T00:00:00+00:00","2013-04-13T00:00:00/2013-04-13T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-03-02T00:00:00","2012-03-02T23:23:00","","2012-03-02T00:00:00+00:00","2012-03-02T00:00:00/2012-03-02T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-01-10T00:00:00","2012-01-10T23:23:00","","2012-01-10T00:00:00+00:00","2012-01-10T00:00:00/2012-01-10T23:23:00@vice-president.g0v.tw","","","","",""
"接見南加州中國大專院校聯合校友會返國代表","2012-05-30T09:30:00","2012-05-30T23:23:00","","2012-05-30T09:30:00+00:00","2012-05-30T09:30:00/2012-05-30T23:23:00@vice-president.g0v.tw","","","","",""
"出席「中華道教文化團體聯合總會」會員大會","2012-05-30T17:50:00","2012-05-30T23:23:00","","2012-05-30T17:50:00+00:00","2012-05-30T17:50:00/2012-05-30T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-04-20T00:00:00","2011-04-20T23:23:00","","2011-04-20T00:00:00+00:00","2011-04-20T00:00:00/2011-04-20T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-07-31T00:00:00","2012-07-31T23:23:00","","2012-07-31T00:00:00+00:00","2012-07-31T00:00:00/2012-07-31T23:23:00@vice-president.g0v.tw","","","","",""
"出席「2010流通經營者高峰論壇」","2010-09-29T09:05:00","2010-09-29T23:23:00","","2010-09-29T09:05:00+00:00","2010-09-29T09:05:00/2010-09-29T23:23:00@vice-president.g0v.tw","","","","",""
"出席「紅面棋王」新書發表會","2010-09-29T14:00:00","2010-09-29T23:23:00","","2010-09-29T14:00:00+00:00","2010-09-29T14:00:00/2010-09-29T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-07-27T00:00:00","2012-07-27T23:23:00","","2012-07-27T00:00:00+00:00","2012-07-27T00:00:00/2012-07-27T23:23:00@vice-president.g0v.tw","","","","",""
"出席美商美超微電腦（股）公司科技園區落成啟用典禮","2012-01-06T11:00:00","2012-01-06T23:23:00","","2012-01-06T11:00:00+00:00","2012-01-06T11:00:00/2012-01-06T23:23:00@vice-president.g0v.tw","","","","",""
"出席第二屆中臺灣日本研究論壇","2012-01-06T14:40:00","2012-01-06T23:23:00","","2012-01-06T14:40:00+00:00","2012-01-06T14:40:00/2012-01-06T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-04-16T00:00:00","2011-04-16T23:23:00","","2011-04-16T00:00:00+00:00","2011-04-16T00:00:00/2011-04-16T23:23:00@vice-president.g0v.tw","","","","",""
"接見2011「SNQ國家品質標章」年度獲選代表","2012-02-07T10:30:00","2012-02-07T23:23:00","","2012-02-07T10:30:00+00:00","2012-02-07T10:30:00/2012-02-07T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-08-07T00:00:00","2011-08-07T23:23:00","","2011-08-07T00:00:00+00:00","2011-08-07T00:00:00/2011-08-07T23:23:00@vice-president.g0v.tw","","","","",""
"出席「海基雙十、兩岸雙贏」兩岸關係學術研討會","2011-03-08T09:00:00","2011-03-08T23:23:00","","2011-03-08T09:00:00+00:00","2011-03-08T09:00:00/2011-03-08T23:23:00@vice-president.g0v.tw","","","","",""
"出席「第十四屆傑出基金金鑽獎」頒獎典禮","2011-03-08T14:30:00","2011-03-08T23:23:00","","2011-03-08T14:30:00+00:00","2011-03-08T14:30:00/2011-03-08T23:23:00@vice-president.g0v.tw","","","","",""
"出席「中華民國第21屆十大傑出女青年」頒獎典禮","2011-03-08T16:20:00","2011-03-08T23:23:00","","2011-03-08T16:20:00+00:00","2011-03-08T16:20:00/2011-03-08T23:23:00@vice-president.g0v.tw","","","","",""
"接見「美國羅省中華會館回國訪問團」","2013-05-08T09:30:00","2013-05-08T23:23:00","","2013-05-08T09:30:00+00:00","2013-05-08T09:30:00/2013-05-08T23:23:00@vice-president.g0v.tw","","","","",""
"出席「八田與一技師逝世71週年追思紀念會」","2013-05-08T14:20:00","2013-05-08T23:23:00","","2013-05-08T14:20:00+00:00","2013-05-08T14:20:00/2013-05-08T23:23:00@vice-president.g0v.tw","","","","",""
"出席「中華民國工商協進會」第23屆第2次會員大會致詞","2011-05-25T09:05:00","2011-05-25T23:23:00","","2011-05-25T09:05:00+00:00","2011-05-25T09:05:00/2011-05-25T23:23:00@vice-president.g0v.tw","","","","",""
"出席癌症關懷基金會感恩餐會","2012-02-17T12:25:00","2012-02-17T23:23:00","","2012-02-17T12:25:00+00:00","2012-02-17T12:25:00/2012-02-17T23:23:00@vice-president.g0v.tw","","","","",""
"陪同總統接見「2011博鰲亞洲論壇」我方代表團","2011-04-11T10:00:00","2011-04-11T23:23:00","","2011-04-11T10:00:00+00:00","2011-04-11T10:00:00/2011-04-11T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2013-08-07T00:00:00","2013-08-07T23:23:00","","2013-08-07T00:00:00+00:00","2013-08-07T00:00:00/2013-08-07T23:23:00@vice-president.g0v.tw","","","","",""
"出席新任行政院政務首長、副首長宣誓典禮","2013-03-04T09:00:00","2013-03-04T23:23:00","","2013-03-04T09:00:00+00:00","2013-03-04T09:00:00/2013-03-04T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-09-18T00:00:00","2010-09-18T23:23:00","","2010-09-18T00:00:00+00:00","2010-09-18T00:00:00/2010-09-18T23:23:00@vice-president.g0v.tw","","","","",""
"出席2011年「亞太論壇」","2011-10-12T09:30:00","2011-10-12T23:23:00","","2011-10-12T09:30:00+00:00","2011-10-12T09:30:00/2011-10-12T23:23:00@vice-president.g0v.tw","","","","",""
"陪同總統出席「黃金十年」系列記者會（四）-全面建設","2011-10-12T11:00:00","2011-10-12T23:23:00","","2011-10-12T11:00:00+00:00","2011-10-12T11:00:00/2011-10-12T23:23:00@vice-president.g0v.tw","","","","",""
"接見全美州檢察長協會訪華團","2011-10-12T11:50:00","2011-10-12T23:23:00","","2011-10-12T11:50:00+00:00","2011-10-12T11:50:00/2011-10-12T23:23:00@vice-president.g0v.tw","","","","",""
"接見美國德州達拉斯地區「達福臺灣商會」姊妹市委員會成員","2011-10-12T17:00:00","2011-10-12T23:23:00","","2011-10-12T17:00:00+00:00","2011-10-12T17:00:00/2011-10-12T23:23:00@vice-president.g0v.tw","","","","",""
"接見「第29屆中日工程技術研討會」與會日本貴賓","2011-11-21T10:30:00","2011-11-21T23:23:00","","2011-11-21T10:30:00+00:00","2011-11-21T10:30:00/2011-11-21T23:23:00@vice-president.g0v.tw","","","","",""
"出席指南宮「孚佑帝君成道1133周年大典」","2013-06-25T10:00:00","2013-06-25T23:23:00","","2013-06-25T10:00:00+00:00","2013-06-25T10:00:00/2013-06-25T23:23:00@vice-president.g0v.tw","","","","",""
"出席「國際獅子會300A2區第28、29屆總監交接餐會」","2013-06-25T17:50:00","2013-06-25T23:23:00","","2013-06-25T17:50:00+00:00","2013-06-25T17:50:00/2013-06-25T23:23:00@vice-president.g0v.tw","","","","",""
"出席吉里巴斯共和國總統湯安諾閣下（h.e. anote tong）伉儷訪華軍禮歡迎儀式","2010-06-07T09:27:00","2010-06-07T23:23:00","","2010-06-07T09:27:00+00:00","2010-06-07T09:27:00/2010-06-07T23:23:00@vice-president.g0v.tw","","","","",""
"陪同總統與吉里巴斯共和國湯安諾總統伉儷會談","2010-06-07T10:15:00","2010-06-07T23:23:00","","2010-06-07T10:15:00+00:00","2010-06-07T10:15:00/2010-06-07T23:23:00@vice-president.g0v.tw","","","","",""
"陪同總統與吉里巴斯共和國湯安諾總統伉儷訪華國宴(贈勳)","2010-06-07T18:30:00","2010-06-07T23:23:00","","2010-06-07T18:30:00+00:00","2010-06-07T18:30:00/2010-06-07T23:23:00@vice-president.g0v.tw","","","","",""
"陪同總統出席國父孫女孫穗芬女士追思彌撒","2011-02-26T09:58:00","2011-02-26T23:23:00","","2011-02-26T09:58:00+00:00","2011-02-26T09:58:00/2011-02-26T23:23:00@vice-president.g0v.tw","","","","",""
"接見多明尼加「多京科技園區」董事長馬丁尼斯（Eddy Martínez）","2013-04-03T15:30:00","2013-04-03T23:23:00","","2013-04-03T15:30:00+00:00","2013-04-03T15:30:00/2013-04-03T23:23:00@vice-president.g0v.tw","","","","",""
"出席國慶晚會宣告記者會","2011-08-17T10:00:00","2011-08-17T23:23:00","","2011-08-17T10:00:00+00:00","2011-08-17T10:00:00/2011-08-17T23:23:00@vice-president.g0v.tw","","","","",""
"接見中華民國優良商人、優良外國駐華商務單位暨優良外商","2011-10-28T16:30:00","2011-10-28T23:23:00","","2011-10-28T16:30:00+00:00","2011-10-28T16:30:00/2011-10-28T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-05-07T00:00:00","2010-05-07T23:23:00","","2010-05-07T00:00:00+00:00","2010-05-07T00:00:00/2010-05-07T23:23:00@vice-president.g0v.tw","","","","",""
"出席國際同濟會台灣總會第36屆全國年會暨第34屆全國十大傑出農業專家、第3屆全國兒童守護天使表揚大會","2010-08-14T16:10:00","2010-08-14T23:23:00","","2010-08-14T16:10:00+00:00","2010-08-14T16:10:00/2010-08-14T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-06-21T00:00:00","2012-06-21T23:23:00","","2012-06-21T00:00:00+00:00","2012-06-21T00:00:00/2012-06-21T23:23:00@vice-president.g0v.tw","","","","",""
"出席中國工程師學會暨各專門工程學會99年聯合年會及慶祝工程師節大會","2010-06-04T14:00:00","2010-06-04T23:23:00","","2010-06-04T14:00:00+00:00","2010-06-04T14:00:00/2010-06-04T23:23:00@vice-president.g0v.tw","","","","",""
"陪同總統出席專業組「藝文類」國策顧問座談會","2010-06-04T14:30:00","2010-06-04T23:23:00","","2010-06-04T14:30:00+00:00","2010-06-04T14:30:00/2010-06-04T23:23:00@vice-president.g0v.tw","","","","",""
"出席「英雄再起-大三國特展」開幕晚會","2010-06-04T18:30:00","2010-06-04T23:23:00","","2010-06-04T18:30:00+00:00","2010-06-04T18:30:00/2010-06-04T23:23:00@vice-president.g0v.tw","","","","",""
"出席「台灣ITS/Telematics精彩100選拔活動」頒獎典禮暨產業研討會開幕致詞","2011-06-03T14:00:00","2011-06-03T23:23:00","","2011-06-03T14:00:00+00:00","2011-06-03T14:00:00/2011-06-03T23:23:00@vice-president.g0v.tw","","","","",""
"接見哈佛大學副校務長Jorge I. Dominquez","2011-06-03T17:20:00","2011-06-03T23:23:00","","2011-06-03T17:20:00+00:00","2011-06-03T17:20:00/2011-06-03T23:23:00@vice-president.g0v.tw","","","","",""
"出席「華裔移民對美國貢獻特展」開幕典禮","2012-09-19T10:00:00","2012-09-19T23:23:00","","2012-09-19T10:00:00+00:00","2012-09-19T10:00:00/2012-09-19T23:23:00@vice-president.g0v.tw","","","","",""
"接見「日本兩岸關係研究小組」","2012-09-19T15:00:00","2012-09-19T23:23:00","","2012-09-19T15:00:00+00:00","2012-09-19T15:00:00/2012-09-19T23:23:00@vice-president.g0v.tw","","","","",""
"接見2011年諾貝爾經濟獎得主沙金特（Thomas J. Sargent）博士","2012-09-19T17:00:00","2012-09-19T23:23:00","","2012-09-19T17:00:00+00:00","2012-09-19T17:00:00/2012-09-19T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2013-01-07T00:00:00","2013-01-07T23:23:00","","2013-01-07T00:00:00+00:00","2013-01-07T00:00:00/2013-01-07T23:23:00@vice-president.g0v.tw","","","","",""
